time,x,y,z
1582894189,-106.83532676855747,73.06203815072513,63.6163330078125
1582894190,-112.00094588359462,73.40629673797811,64.0679931640625
1582894190,-116.84937112658338,73.96283214949605,66.00738525390625
1582894192,-129.27879881545175,72.93222255898334,72.06512451171875
1582894192,-131.32875522757766,72.2397138888478,72.5732421875
1582894192,-133.07614468587104,71.17488696557982,71.77825927734375
1582894192,-133.9043101646942,69.9122468743488,66.77032470703125
1582894192,-134.83175010839608,68.721556133733,62.777099609375
1582894192,-135.49432639710926,67.65811510221349,60.95977783203125
1582894193,-136.74424761928879,66.22831450217102,60.22735595703125
1582894193,-140.20132375649956,65.8893474713503,61.58233642578125
1582894194,-145.33774577668652,66.57024782264952,63.53240966796875
1582894194,-148.5224964582383,67.02191473283362,64.51507568359375
1582894194,-151.93333822535897,67.76371373968624,67.183837890625
1582894194,-155.61185374865704,69.1649976907579,69.539794921875
1582894194,-159.79583320907108,71.05118534071781,70.8917236328125
1582894195,-163.8685929398189,72.67460508304352,74.306640625
1582894195,-167.347698589732,74.50044715875057,76.5679931640625
1582894195,-170.8931973741519,76.62807787030961,75.49224853515625
1582894195,-173.389952237289,77.70964086534148,71.53717041015625
1582894196,-175.42417487788748,78.65977958842281,66.06536865234375
1582894196,-176.22238836334301,79.70069007592735,56.02203369140625
1582894196,-176.96595188000552,81.54428032141604,51.3116455078125
1582894196,-177.5519766597616,83.06777475607562,49.66064453125
1582894197,-180.23448298096358,87.33296289572402,50.04364013671875
1582894197,-181.49740234824264,89.11053559645136,50.667724609375
1582894197,-185.88821520926592,95.96884388064734,51.2933349609375
1582894198,-191.55944271271247,106.16790907963693,51.6259765625
1582894199,-193.46401402391336,109.67480151849855,52.39044189453125
1582894200,-199.44340822605426,116.78546317531391,52.9107666015625
1582894200,-200.78050684746998,118.28478183620976,52.0654296875
1582894200,-203.42869590806689,120.70578484996179,51.70379638671875
1582894201,-204.92165268089602,121.98923604043212,51.28265380859375
1582894201,-207.11717471381797,124.13253359742488,52.15087890625
1582894201,-207.98953484412505,124.5529838476886,51.76025390625
1582894202,-208.85226846668772,124.16162464716493,48.79241943359375
1582894203,-207.75091606911002,124.49310072732263,49.501953125
1582894205,-206.6503546828731,125.20014372100313,49.01519775390625
1582894205,-205.11521166655083,124.85317655732048,49.58892822265625
1582894206,-190.16002092806355,124.33669042867045,51.66412353515625
1582894207,-176.63819479463479,123.98661310987306,53.157958984375
1582894207,-162.8980303510256,123.66594395933333,54.6197509765625
1582894208,-148.92141032531745,122.56699234222673,55.123291015625
1582894208,-144.5751520723387,122.20450821095363,55.8343505859375
1582894209,-136.88213239784358,121.44303410816585,56.38214111328125
1582894209,-133.16157499385437,120.99379448686032,56.905517578125
1582894209,-129.85033002119167,120.60060988494214,56.36077880859375
1582894209,-124.9208023374442,120.14059086497919,57.235107421875
1582894210,-124.3749962639761,120.4522489341892,57.552490234375
1582894211,-125.34787783678102,119.14367612944345,58.40545654296875
1582894212,-121.19112092693561,115.69194418448916,57.48077392578125
1582894212,-119.11188749652591,113.95456454359535,56.75140380859375
1582894212,-116.41209825013408,112.06822355649965,55.3094482421875
1582894213,-106.44372992559045,104.65580516028412,55.8587646484375
1582894213,-102.98403333051549,102.16407391159336,56.53472900390625
1582894214,-80.47083564715845,79.4082983628688,57.13134765625
1582894215,-77.42708568469402,75.97811178691303,57.78594970703125
1582894215,-74.57456397031436,72.51562630524398,58.1658935546875
1582894215,-69.28404819790978,65.61209717464229,58.60687255859375
1582894216,-61.408571459362,55.18374776109665,58.92730712890625
1582894216,-58.7880666682645,51.97273455488333,59.24468994140625
1582894216,-53.451307313824934,45.87479981440671,58.779296875
1582894217,-44.02204187962293,35.315424381040096,59.47509765625
1582894218,-42.01924050686661,33.23617654974673,60.3204345703125
1582894218,-39.414757737678336,30.800553083264486,61.092529296875
1582894218,-36.90288859094017,28.509212622357985,61.82037353515625
1582894218,-34.66084419728024,26.17377135906259,62.459716796875
1582894218,-32.371526263391395,24.081320818993603,62.92510986328125
1582894218,-30.232064483041263,22.190529474410937,63.2958984375
1582894219,-20.93014982959521,13.777778430091882,62.9052734375
1582894220,-17.599870115292966,10.44586449400054,62.53143310546875
1582894220,-15.967293497428786,9.031883579182507,62.09808349609375
1582894220,-14.381540161921784,7.826353377031051,61.751708984375
1582894221,-11.043398167828276,5.453348961322269,61.36566162109375
1582894222,-3.0500035784296573,0.7979665368358368,61.8585205078125
1582894223,-2.2812856448411476,2.016961316734151,62.25677490234375
1582894225,-3.519055524399061,1.6966389926781442,61.904296875
