time,x,y,z
1582894104,-96.14258182762887,67.217238600432,55.31097412109375
1582894104,-99.00108757486822,67.81443806097388,56.0784912109375
1582894105,-106.30362786802057,71.24926035397824,57.46551513671875
1582894105,-114.15365183194656,74.46740595939659,56.71478271484375
1582894106,-120.67626201772775,73.36415689341862,58.4588623046875
1582894106,-121.84277222607487,72.1484993438417,59.0631103515625
1582894107,-122.93215385100436,70.47738482746621,59.7711181640625
1582894107,-125.5745858614649,65.7900268553172,61.0040283203125
1582894107,-126.52229941871191,63.23406955606089,62.09808349609375
1582894107,-127.45756634123454,60.89202645505374,62.61383056640625
1582894108,-128.40675018341773,58.75357851692553,63.4942626953125
1582894108,-129.31399850305374,57.06592371446599,64.0069580078125
1582894108,-132.0267627280095,55.76725103356332,63.56292724609375
1582894109,-139.4587267170423,56.719210583475075,62.54669189453125
1582894109,-142.62746592591301,57.981075561882605,61.7059326171875
1582894109,-146.00084716158204,59.68504965336007,61.00250244140625
1582894109,-149.31459458205404,61.73824881762869,60.4364013671875
1582894110,-152.87249748220057,63.919231887596275,59.40948486328125
1582894110,-159.40382792408104,68.2226352452808,57.943115234375
1582894110,-162.90514586311923,70.43013800881855,57.1588134765625
1582894111,-166.24242390820683,72.70184810354877,56.5545654296875
1582894111,-172.5521443218631,77.13610600134287,56.24176025390625
1582894112,-184.99235298640733,85.44923797997157,57.027587890625
1582894112,-187.29141878705462,86.91081800551265,57.54638671875
1582894112,-189.68622651855873,88.54237615248138,59.2279052734375
1582894112,-191.914364950772,89.7638576197622,59.56512451171875
1582894113,-196.6798252324238,92.54084699732391,60.726318359375
1582894113,-198.96405079202768,93.77971972601912,61.62353515625
1582894113,-201.1245746502121,95.01375674299398,62.5543212890625
1582894113,-203.08556758071526,96.53811451700518,63.5797119140625
1582894113,-204.87908523313612,97.76557809446362,64.0985107421875
1582894114,-206.35763626620155,98.98438054348364,64.76226806640625
1582894114,-207.6344910894761,100.57224540437885,64.302978515625
1582894114,-209.02351793985517,102.64874622494027,63.99169921875
1582894114,-210.47881929153357,107.03136138625118,63.4759521484375
1582894115,-210.13114271425965,112.35853422801088,63.13568115234375
1582894115,-208.27094539058152,118.20976854781341,63.94287109375
1582894116,-202.90829912203662,129.6560737523566,64.50897216796875
1582894116,-201.93714525530848,131.36119104844474,65.4931640625
1582894117,-200.66742959596723,130.16318185654038,64.3121337890625
1582894118,-200.98679420051602,128.82048643389356,61.15203857421875
1582894118,-203.25723290499755,129.48651078535232,58.4527587890625
1582894119,-203.65591506101552,129.96593451973007,58.86322021484375
1582894119,-203.2729050384511,130.58758600729044,61.324462890625
1582894120,-201.52814009165186,130.09693104118307,60.823974609375
1582894120,-199.9306442008331,129.66269233608034,60.13427734375
1582894120,-198.01653936410395,129.362313934257,59.1302490234375
1582894121,-192.50374965589344,128.5231538399807,58.28033447265625
1582894121,-184.5539659449869,127.42096748691597,57.55859375
1582894121,-180.53038720796283,126.83229876821764,57.87445068359375
1582894122,-171.72069182740805,125.05009498674097,58.45123291015625
1582894122,-167.19721807974946,124.2711977197559,58.870849609375
1582894124,-143.66783813923772,120.41495425259971,58.388671875
1582894125,-146.36964143375386,120.7869499339238,57.77374267578125
1582894125,-145.35491338149524,121.29381524735955,56.35772705078125
1582894126,-131.02040427388073,121.6248148852099,57.35260009765625
1582894128,-123.1732550424164,122.20328059618305,58.17657470703125
1582894128,-125.41537670142598,122.66141070335402,57.564697265625
1582894128,-126.34219285063779,121.67509240040678,56.6644287109375
1582894129,-124.07965414467368,117.94108010783665,57.40447998046875
1582894129,-120.58165187183067,113.31080522585049,57.03369140625
1582894130,-118.21596335334988,110.46009292414412,56.56982421875
1582894130,-112.75771116317438,104.47844415274422,55.10345458984375
1582894130,-109.70456236262798,101.25935250617094,54.10247802734375
1582894130,-106.61913483540822,98.08826546594186,53.11676025390625
1582894131,-103.38309810828916,94.9542707617279,52.1234130859375
1582894131,-100.22821874470661,91.93674732705563,51.50848388671875
1582894131,-96.86773205586236,88.6487802238349,50.82489013671875
1582894131,-93.41874642895752,85.3306734403751,50.2313232421875
1582894131,-90.00690767606677,82.02624364425793,49.63165283203125
1582894132,-83.1031648282354,75.4407742788591,48.97857666015625
1582894132,-79.67425233943581,72.30239240577856,48.507080078125
1582894132,-75.92241346098919,68.7232910919183,48.824462890625
1582894132,-72.27736711486018,65.23274325411761,48.323974609375
1582894133,-68.87274098579364,61.9843083646366,47.99285888671875
1582894133,-62.403951070827034,55.65820281119177,49.990234375
1582894133,-59.94489848640328,53.14567547508591,55.65582275390625
1582894133,-57.68569848846306,50.65586769869739,60.07476806640625
1582894134,-55.24167281426832,47.961401993077054,61.90277099609375
1582894134,-52.7807274767016,45.398348446418055,62.838134765625
1582894134,-50.181783026928606,42.803069597246335,63.26995849609375
1582894134,-43.967539812030914,37.079570657340746,63.6346435546875
1582894135,-40.61829229945306,33.96246620033675,62.8900146484375
1582894135,-37.153264220181875,30.782581767185924,62.2308349609375
1582894135,-33.289255220250766,27.371777451604586,61.54876708984375
1582894136,-19.639379235232273,15.627482620707433,62.0721435546875
1582894136,-17.325070922093317,13.330929983287389,62.43988037109375
1582894136,-15.004574907699281,11.201330782233308,62.77252197265625
1582894137,-10.380460565202682,7.001497799652208,63.28369140625
1582894137,-8.013280451188805,4.939451320844543,63.71551513671875
1582894137,-5.97813957860086,2.9469447658573946,64.0374755859375
1582894137,-4.331648030384139,1.1051491729840985,64.35638427734375
1582894138,-2.9619206139109426,0.062332238434654685,64.72564697265625
1582894139,-3.432212413589571,0.7871513465652495,64.26483154296875
1582894139,-3.9746326791868065,1.6180660842199694,63.5186767578125
1582894140,-4.691765968527512,2.9095606569271073,63.0059814453125
1582894140,-5.081748360541583,3.2139484338924795,62.349853515625
