time,x,y,z
1582894337,-127.36093414267151,119.09456485324425,64.1412353515625
1582894337,-124.43771158121142,117.7868342411585,62.6947021484375
1582894337,-122.14267658022844,116.83167550060378,60.84381103515625
1582894337,-119.71383967180854,115.61905101414973,61.177978515625
1582894338,-117.9146501896686,114.55661321219495,60.56915283203125
1582894338,-117.30783044726974,114.05193563573472,60.98419189453125
1582894339,-118.59933837095953,114.4367070622254,60.2166748046875
1582894339,-120.58046029891227,115.24276015547981,59.59259033203125
1582894340,-119.27044530127499,114.87346661072525,59.16534423828125
1582894340,-117.21549337850539,114.33309120784656,58.846435546875
1582894341,-111.55786142429561,111.83907417054077,57.84393310546875
1582894341,-104.29564784052901,107.4428378261363,57.11456298828125
1582894342,-97.08385587291517,102.10428869827014,58.10943603515625
1582894342,-93.4920786453816,99.17822998996643,58.8616943359375
1582894342,-90.0962717815224,96.28409436455608,59.871826171875
1582894342,-86.82987086462539,93.2632401127516,60.53253173828125
1582894342,-83.43740910974556,89.76740602199145,61.1444091796875
1582894343,-80.01181884772151,86.36192958181469,61.812744140625
1582894343,-76.45155068694784,82.77337959368627,62.1484375
1582894343,-73.09147009212352,79.22939185657091,62.6214599609375
1582894344,-63.697456321612535,68.77999400203855,63.13720703125
1582894344,-53.7308369957168,58.83942093668121,63.90167236328125
1582894344,-50.43424720520958,55.571569492011186,64.57305908203125
1582894345,-47.34930360193094,52.3227197962564,65.05523681640625
1582894345,-37.78701932176082,42.54828678848386,64.1778564453125
1582894345,-34.80449079128117,39.229573756652265,63.63311767578125
1582894346,-31.77218812294093,36.23869727962471,63.02734375
1582894346,-25.06369842283584,29.14429454333145,62.64129638671875
1582894347,-14.47222561701321,17.510159661715324,63.0426025390625
1582894348,-4.290299384608737,5.67932127747238,63.4149169921875
1582894348,-0.9758652840474148,2.0982277051986076,63.95965576171875
1582894349,0.09955786753033177,0.8571599156577231,63.40423583984375
1582894349,-0.7232887369706344,1.479267394008794,62.87933349609375
1582894352,-1.3236314888301184,3.4416697125607967,63.49578857421875
1582894352,-0.9525237415802568,3.0518605147513673,64.16259765625
