time,x,y,z
1582963706,-209.19231319755997,137.37447226684205,63.08225452899933
1582963706,-212.14946260392068,147.4662614306506,64.57177758216858
1582963707,-213.9972062859852,156.0142855292998,65.22001683712006
1582963707,-215.666425739641,162.65213764808746,64.73833382129669
1582963707,-216.74473342866852,167.74877884382528,63.79015803337097
1582963707,-217.44988883676572,171.4234785270393,62.30574011802673
1582963707,-217.9286748989851,174.4428146099613,61.37276649475098
1582963708,-217.5207092120256,175.02925391011485,58.9946573972702
1582963708,-216.6380891037187,173.9363836721542,59.53235983848572
1582963708,-216.3322764795737,172.59074125177025,60.0623881816864
1582963709,-215.9380096420462,171.46962485004,60.73142349720001
1582963709,-216.26410285163033,167.56486675740638,64.14489209651947
1582963710,-216.9101064502821,167.14744435720374,64.72740828990936
1582963711,-218.10438082715197,167.6034222509275,64.12461757659912
1582963711,-218.64675442345077,167.95166718433288,63.73508632183075
1582963712,-206.38946723944616,167.5277262182955,63.339263796806335
1582963712,-197.7396056080239,166.72659376469724,64.00559306144714
1582963714,-115.24138193248405,151.04982718882738,64.77577745914459
1582963714,-98.99969032809656,148.16791452682267,65.55813908576965
1582963715,-67.8329289554536,142.36602254754214,65.90498149394989
1582963715,-56.1662542122166,141.35211395402317,66.48724436759949
1582963716,-43.21297754241968,140.49051914905567,67.545006275177
1582963716,-30.91016825515272,139.6101546547908,68.46133530139923
1582963716,-3.126896308750011,139.956094603844,69.17247533798218
1582963717,15.620378036892346,141.52510986384144,69.75821018218994
1582963717,16.61276928444303,142.71552533441465,70.0781798362732
1582963718,25.41410759694858,145.60382489100778,68.37833285331726
1582963718,32.277602876599694,148.85209396430488,67.6604038476944
1582963718,47.24053676588204,157.33461146248004,68.07424485683441
1582963718,53.84631210594225,161.86752156804968,68.94576907157898
1582963719,59.27983029157272,165.78813939213705,69.52170491218567
1582963719,63.94803486973855,169.41391827433458,70.04477739334106
1582963719,79.04177479284601,177.54987722833508,70.61288118362427
1582963720,87.85820647847268,181.63611440587428,72.16846108436584
1582963720,93.70128459268744,184.73531049997902,71.13498210906982
1582963720,98.96574233862118,187.86702341977633,70.33011674880981
1582963720,103.11365248976942,189.89954402228295,68.8086724281311
1582963720,105.18395186414224,191.37572014647247,66.92249238491058
1582963721,103.6526680219462,193.1349920505832,63.56453359127045
1582963721,103.1306373417565,192.49547803993406,60.0572144985199
1582963721,107.88505532036419,191.42736367843747,59.08846914768219
1582963721,115.29703061053878,190.23448438322347,62.087098360061646
1582963722,125.78495084422484,188.9249405040699,64.50155735015869
1582963722,136.77777185077548,187.60073159664748,67.7713131904602
1582963722,157.58678365314216,186.93334438194762,73.22523951530457
1582963723,162.55930399248192,186.33120811856082,71.13440990447998
1582963723,163.05106151830591,186.93199925290634,69.68323349952698
1582963723,161.055389046655,187.83830304842988,68.29795598983765
1582963723,159.05177252191967,188.15677152340507,66.0850590467453
1582963723,156.62220376781588,188.8156237610319,64.40090596675873
1582963724,154.79639414890184,187.3095114328672,62.65868008136749
1582963724,155.37406522393044,182.10306397608437,63.29174995422363
1582963724,157.83803145186934,174.7544020063432,66.83035552501678
1582963724,159.66243762457148,169.93065647493935,69.46133136749268
1582963725,162.39678093566982,164.9666421389448,69.12778377532959
1582963725,163.8372658087984,160.37918640539883,65.9721827507019
1582963725,166.07999602636193,152.46519185983593,65.22202551364899
1582963725,171.8318910885172,130.81489491951143,64.37614917755127
1582963725,174.95529230356922,118.78117940984666,64.69124615192413
1582963726,177.98469987886315,108.71437985105548,66.23457729816437
1582963726,179.7796393907137,99.77633207800527,66.9220244884491
1582963727,179.47293043425012,83.89720723940128,65.50188422203064
1582963727,176.24356588313276,78.1341534102426,61.758888363838196
1582963728,177.15824148180695,59.674521788485606,64.96147572994232
1582963728,178.3354955314596,48.80389969604182,65.50234913825989
1582963728,179.47925338228205,39.41585271882999,66.54420852661133
1582963728,179.928710792619,31.46255421705687,67.23043084144592
1582963729,179.57406616770322,25.70203788058886,67.79337286949158
1582963729,179.1478293957269,21.401000801014632,68.27695429325104
1582963729,178.78411763257515,19.019651995590134,67.73133039474487
1582963729,178.07350663661109,18.19199182630749,66.62685334682465
1582963729,176.96472553850202,19.78921147276464,65.6272953748703
1582963730,175.66901049271928,22.38578087567423,64.55987453460693
1582963730,176.01708421664824,23.71817912090985,63.11400890350342
1582963731,176.78901353910996,24.06247736391607,64.98471856117249
1582963731,175.33493604749745,23.012637697416242,64.41173017024994
1582963731,167.97608253240796,21.195019807926855,63.46144437789917
1582963732,158.95744055516474,17.886448414693803,62.79368460178375
1582963732,147.88104767579253,14.278414919378532,65.82007169723511
1582963732,134.26553865393902,11.452191300604577,70.08520722389221
1582963732,122.35574418584899,8.23573070761885,70.92989444732666
1582963732,111.57442502435671,6.536335657303059,71.87101602554321
1582963732,100.93472671198079,5.617382800366971,72.94429302215576
1582963733,55.53126813955754,5.945619449555291,77.18422770500183
1582963734,21.438813877976443,5.252954849977347,73.98980617523193
1582963734,6.557983010699262,4.325905292948686,69.71419215202332
1582963734,-11.192728431642944,3.9503404967435807,62.73087024688721
1582963734,-18.852748251251285,4.924049879446253,59.19836223125458
1582963735,-25.061406656135578,6.287316961641642,61.07584893703461
1582963735,-34.010922048249434,8.078023618103503,63.75956892967224
1582963735,-45.2053783477578,10.11321351230194,66.89462423324585
1582963735,-57.98048460678611,12.402143014087676,70.22586226463318
1582963736,-70.83300158627335,14.6114285579929,72.93578147888184
1582963736,-81.11058143328125,15.375325889949542,74.88904356956482
1582963736,-90.44179036062138,16.87584945829513,75.72775840759277
1582963736,-109.28035793948763,25.290734023902306,74.71046805381775
1582963736,-119.9609776111627,30.979063049207067,72.51446008682251
1582963737,-128.6213803281846,34.64358888132579,69.18959975242615
1582963737,-135.85560444912846,38.193087593977076,67.32461214065552
1582963737,-140.08281820414808,41.67263032249687,66.79270923137665
1582963737,-143.0194986074817,43.97356755811288,64.32811081409454
1582963738,-144.35491731048793,45.4562718097107,58.48867058753967
1582963738,-145.02141467282135,46.46010138138942,50.04925787448883
1582963738,-142.89168726346105,45.33353505297459,40.46431988477707
1582963738,-141.45880802725858,44.275715509938756,29.902269542217255
1582963738,-140.62608922353604,43.19000860109214,32.05658555030823
1582963739,-144.48998026885926,45.378127511031884,38.864532709121704
1582963739,-151.72036935148526,49.1828124978546,40.780284106731415
1582963739,-161.09166145548338,54.22288310298348,41.683892011642456
1582963740,-172.54620792445556,60.68879073507125,41.09792172908783
1582963740,-185.51802119961667,67.77611589062066,40.24701476097107
1582963740,-196.78377278680313,73.93800186489712,38.331419825553894
1582963740,-207.0352385431886,78.97252704133423,36.53289437294006
1582963740,-214.2907722744374,83.08856834992771,34.7390553355217
1582963740,-218.8480362163844,86.17139460819931,32.75668978691101
1582963741,-221.85693862855055,88.31351775930997,31.46717607975006
1582963741,-223.69593553054236,89.59330817354112,31.133549511432648
1582963742,-222.1064222177091,87.65379492324878,30.797687023878098
1582963742,-221.71443787587924,87.16174297674019,30.202672481536865
1582963743,-222.86264857489317,86.33739399245695,30.591849833726883
1582963744,-219.65470741188642,102.3455586706106,29.989127665758133
1582963744,-216.59229251666306,120.43217966684999,29.521693140268326
1582963744,-214.8332003383513,127.00527238041411,29.00087222456932
1582963744,-213.23277788472328,132.27172727627996,28.560419976711273
1582963745,-211.8742203499841,134.9160937918988,28.11113804578781
1582963746,-212.52697573046225,129.42491455360005,29.29849162697792
1582963746,-213.14696973223525,130.27420829950293,28.879757821559906
1582963747,-212.40156961713174,131.94335551140716,27.604000121355057
1582963748,-212.0511296427487,132.89259471935077,28.099860846996307
1582963749,-212.3880848972027,134.52249890259984,28.600067496299744
1582963750,-212.78801222845973,135.7901141345743,27.90800839662552
1582963753,-213.28362803703766,138.52665684195182,27.39288493990898
1582963754,-213.90195863948497,139.06984735442043,27.75110438466072
1582963754,-214.28167418707076,139.42704651823553,28.258090317249298
1582963755,-215.28576898319136,139.8450806185708,29.41329687833786
1582963755,-214.81972617220487,139.37787827807946,28.591265380382538
1582963756,-214.28263390338992,141.1461883684683,26.75495356321335
1582963757,-212.88640661780673,141.54087396414883,28.141336739063263
1582963758,-212.5667761950686,142.22636960796595,28.76627206802368
1582963758,-212.94385401009464,142.8418286200488,29.789600372314453
1582963760,-212.63855482040876,144.2458230702812,30.613935589790344
1582963761,-212.21059116742575,143.86514992015444,28.014999479055405
1582963762,-211.45669140981866,143.43200501633996,28.3950774371624
1582963762,-176.19380340594563,145.3712246634786,27.744208872318268
1582963763,-162.80394153187476,145.7269264654162,27.379707098007202
1582963763,-148.9079769670576,146.05513833890743,27.069223523139954
1582963763,-120.43302442499733,147.04149982395572,26.041284799575806
1582963764,-105.74257550498115,148.69800307200356,25.195172280073166
1582963764,-90.89821091050332,151.97260655682163,24.601915702223778
1582963764,-75.47227972721754,156.7886207233168,25.409429371356964
1582963764,-59.482556761266494,162.52419504495873,26.134704649448395
1582963765,-16.27431271407456,180.14925825164943,26.968830674886703
1582963765,10.852329418927242,192.5821865004655,31.98389768600464
1582963765,17.25479627292052,195.93679553597872,33.09605926275253
1582963766,25.240406769225263,200.24702533071365,33.45801889896393
1582963766,34.48319076155208,205.4355761615154,33.83631616830826
1582963766,54.62403537714011,216.99060347478547,33.039376735687256
1582963768,89.36488813626133,239.1998631208546,32.409819066524506
1582963768,90.03211518275654,240.59917830843523,31.73057794570923
1582963768,90.56334575078183,241.90494575223565,31.084192395210266
1582963769,88.13731288234993,241.57515224189277,30.60747593641281
1582963769,86.30534642459598,241.25709480413184,30.173434913158417
1582963769,85.18724591203785,240.93671910381082,30.51260769367218
1582963770,80.71864992866949,240.48997508453803,31.194016933441162
1582963770,68.44789496249012,239.0173422192701,31.760228276252747
1582963773,-112.1686569155196,208.9401708705863,31.19024097919464
1582963773,-120.0073390198354,208.08497573255625,30.718222111463547
1582963773,-126.69419583462074,207.45498895679665,30.326577126979828
1582963774,-136.72547619851014,207.07234197484075,31.310655772686005
1582963774,-134.72783929729204,206.04800030177205,32.358572483062744
1582963774,-129.69555665732437,203.94671565766282,32.96574264764786
1582963775,-122.6659664564117,201.33173442877163,33.58943969011307
1582963775,-113.27303595135909,197.5209884715864,34.18409585952759
1582963775,-102.8163955037721,192.9274808555795,34.6965229511261
1582963776,-80.11278729397966,180.3070260967835,37.59576141834259
1582963776,-68.57142546505862,171.82257264670636,42.9419270157814
1582963776,-57.17732694391706,162.13456921804212,47.54500150680542
1582963776,-45.73734143660262,151.58509297358236,50.12860655784607
1582963776,-33.909461277231884,139.7565608297618,51.99341833591461
1582963777,-22.70017557417312,128.0836926355893,52.43939518928528
1582963777,5.733918894039333,96.12873915145465,52.74842143058777
1582963777,12.679715137347268,87.94457899374704,53.341970443725586
1582963778,19.36933381983309,78.85811723953661,54.39624547958374
1582963778,26.412268779618618,69.0437655065679,55.63247561454773
1582963778,33.681386457744985,58.14449048551117,56.665358543395996
1582963778,39.84800743873517,48.82539881301036,57.161248326301575
1582963778,44.505022571543265,41.160258477448636,57.611284255981445
1582963778,47.95780390463104,35.03884163845795,57.928187251091
1582963779,52.648079090900744,28.42799848261728,56.35380208492279
1582963779,55.539490868298536,25.641229784216716,55.89409530162811
1582963780,57.684696180376015,24.199118413233233,54.83779966831207
1582963780,59.59384699506067,24.90259169226789,49.74452614784241
1582963782,58.77443683580545,29.02284567627269,52.406100034713745
1582963782,58.21806363590749,29.34908464919773,54.33225989341736
1582963782,57.65800714850898,29.836870038623047,55.8868145942688
1582963783,57.098544217662216,31.426485639528757,57.47947454452515
1582963783,57.70295119210921,32.75002015185963,56.04883790016174
1582963784,59.401494209698804,33.119779015496334,53.60229671001434
1582963785,59.790613989680686,33.58955182646563,53.19261014461517
1582963785,60.964286799867494,33.14891702388196,50.30087888240814
1582963786,61.36316439995015,30.93954527108172,56.28044068813324
1582963787,61.69955795638322,29.676090018270198,58.243990540504456
1582963788,62.16089570458277,30.960948830991466,59.02365207672119
1582963789,62.57297146517194,31.39075386803606,58.57940673828125
1582963790,64.43476748669492,32.680633564185165,60.26054382324219
1582963790,67.14223516637749,33.91441658447282,60.94528794288635
1582963790,67.88172779077856,34.255083548240734,62.64744758605957
1582963792,70.3098059354809,34.63711811204828,61.35869383811951
1582963792,70.82975721907559,34.994912799167565,60.0347763299942
1582963792,71.82002417324384,35.5047101720562,59.049800634384155
1582963792,72.94397805554559,36.2995732928219,60.925397872924805
1582963794,77.68897325674413,36.95363819490037,70.20991802215576
1582963794,78.33577946669051,37.716793234381676,71.11220121383667
1582963794,80.21234349366097,38.46648837625033,72.04484701156616
1582963795,81.5809645572654,39.074035263592464,70.62487363815308
1582963795,72.69769689829681,38.39504878839028,67.20487236976624
1582963795,64.95286657607512,37.1401603994137,65.84307610988617
1582963796,55.35995832831709,35.77129769512189,65.20581305027008
1582963796,44.951006133619074,34.30842566261503,65.71079850196838
1582963796,33.1075570981049,33.1506580525875,66.01159930229187
1582963796,20.491934959843544,32.6114942856332,66.47881031036377
1582963797,-7.100757782100262,34.047176747997554,68.62065553665161
1582963797,-20.91211212212835,36.09161501916148,69.24758911132812
1582963797,-34.07062870566809,38.84981815551283,69.63204503059387
1582963798,-70.34023840297748,51.641130606495196,73.14834356307983
1582963798,-81.77721951272001,57.091141152496945,74.2061710357666
1582963798,-92.84858819757532,62.90853141035833,74.92056846618652
1582963799,-115.28662112373966,75.02248629039319,74.41652774810791
1582963799,-126.95623585746958,81.38438857563602,73.60393762588501
1582963799,-138.58913529127426,87.70482053435221,72.63253688812256
1582963799,-150.54079957543848,94.22841716396069,71.46653294563293
1582963799,-162.42531625671486,100.79602056373915,70.05406975746155
1582963800,-175.33415601413745,107.75964154284564,68.44413936138153
1582963800,-186.38530935675723,113.68402080350178,66.62614703178406
1582963800,-196.7325685235788,119.72906521652068,64.6273410320282
1582963800,-204.36853513130222,124.37227332205892,62.69256234169006
1582963800,-211.28037131319766,128.70347438874944,61.15227401256561
1582963800,-216.52101595908937,132.23661206660265,60.384390354156494
1582963801,-223.33582932026144,137.85553517765663,60.80570876598358
1582963801,-225.20546196023017,139.65497921564855,61.299041509628296
1582963801,-224.72010580717742,140.41035032554936,61.69447958469391
1582963801,-224.09350967844804,140.87005917960738,62.22376585006714
1582963802,-221.68072542780843,140.54155558429096,63.842830657958984
1582963802,-220.20416383713905,139.97354641055958,64.38501834869385
1582963802,-217.70588002111094,138.33576721677466,64.9156665802002
1582963804,-214.23304395435983,135.7329708276205,65.46517372131348
1582963805,-209.36169425221044,128.1967732141644,65.95992803573608
1582963805,-205.53946150469002,123.02429402993144,66.52334690093994
1582963805,-197.7887009900864,113.83482245064097,66.87709152698517
1582963806,-190.17183882144388,105.00527947411815,69.244704246521
1582963806,-188.9628701489291,103.94009462328533,74.83040452003479
1582963807,-187.91404706904004,103.1348248199275,81.5729832649231
1582963808,-188.46588912770372,107.10597226768162,98.98629546165466
1582963808,-189.61022473235883,109.80372105931046,98.46127986907959
1582963811,-187.82213320075758,110.21311392311151,212.0348846912384
1582963812,-183.2107233021758,109.75227235046106,214.6402394771576
1582963812,-174.0568045676233,108.48488415843076,215.0874650478363
1582963812,-163.42560410295397,107.68017301250705,215.68800568580627
1582963814,-79.17430400117969,101.12270766774499,216.26863837242126
1582963814,-27.278770467444442,96.37589298171905,217.72553086280823
1582963814,15.419997474679985,92.72947675507176,217.1947157382965
1582963814,29.6309721547052,91.34263168293742,217.65652060508728
1582963815,59.689028890348474,88.18619211125859,214.90378737449646
1582963816,70.17200230185512,87.47406997912358,211.16891264915466
1582963816,71.09419772754508,86.8711700403591,212.1667778491974
1582963817,69.31168443246868,87.30595651063825,212.78005003929138
1582963817,68.14918822596587,87.89030534696353,213.8738191127777
1582963817,64.56061970392865,87.39119455241924,214.85480427742004
1582963818,61.288473796278225,87.78211355594975,214.29887175559998
1582963819,59.72923451164076,87.30599377752596,212.63857245445251
1582963819,56.866511842653324,85.45849564149285,213.13788056373596
1582963819,53.129002498776686,77.80558715138078,212.06977725028992
1582963819,48.662375621707916,66.42075854471648,210.43521523475647
1582963820,44.56043955275269,54.89046898658599,211.45805478096008
1582963820,42.10926051387227,46.27042546105606,212.5644600391388
1582963820,40.29163871887527,37.96461936586669,213.74367833137512
1582963820,36.518918866670745,29.38830237715645,214.8028290271759
1582963821,33.08919762469964,21.391924911840313,215.59181571006775
1582963821,24.40221783039822,3.149902944601501,215.23725152015686
1582963821,22.3266428599429,-0.9511552435567938,216.02720379829407
1582963822,19.73155925489126,-0.4724945495828067,214.68325018882751
1582963822,20.775455683981342,2.309144604719128,217.39358067512512
1582963822,21.58102192968437,3.7218789084790593,218.5303008556366
1582963823,22.283795900661566,5.234479510717622,220.07683873176575
1582963823,21.570935616199385,8.155666970153565,220.55832505226135
1582963823,5.924456679791634,19.710934025173973,221.15580201148987
1582963823,-5.252241305436266,27.517846970326477,222.17997670173645
1582963824,-18.324473194819735,36.80386805916189,222.66589760780334
1582963824,-32.98435319322833,47.02508969456977,223.5911762714386
1582963824,-48.22010185790004,58.05080944793355,224.23819661140442
1582963824,-65.21982459162221,70.46802686979973,225.0883972644806
1582963825,-79.08280222383843,79.75380400089,225.5410349369049
1582963825,-91.5937873661307,87.7726741049349,225.8576786518097
1582963825,-102.26980377408225,95.51653966907422,226.70833230018616
1582963825,-121.39346918474116,110.48581611863187,227.21158623695374
1582963826,-128.80821749753457,117.32898073958607,227.98751950263977
1582963826,-130.90074428866942,119.22467805648326,228.37180256843567
1582963827,-131.60654905214378,120.06917714393681,229.55185532569885
1582963827,-130.07755920654546,119.49417581870227,230.15967965126038
1582963827,-129.4579726190538,119.15938941524692,229.7059690952301
1582963829,-127.55816842572422,116.6148658759387,224.97679352760315
1582963829,-127.00257843035988,115.34083883535443,203.30750107765198
1582963830,-126.42456740386648,113.44941632719123,163.68755459785461
1582963831,-127.06744000097099,112.73213975757889,160.83224177360535
1582963832,-127.70424447175604,113.07633835795181,164.0277063846588
1582963833,-126.68371271589535,110.31815504111009,167.73937106132507
1582963833,-123.69204995407087,98.67119392494432,167.35129714012146
1582963833,-122.6391505764946,93.50002757904088,166.04100823402405
1582963834,-121.71345818279862,87.13273624599817,164.708594083786
1582963834,-120.95665924012252,81.26316800318654,163.87828946113586
1582963835,-121.82503983596317,68.84588728776994,163.47304940223694
1582963835,-122.58163000737885,69.72682604896268,164.64076399803162
1582963836,-121.10416178115163,70.47324577008048,165.49233555793762
1582963836,-116.33885242224972,67.88899626718342,165.17407059669495
1582963836,-99.31075839040055,58.00328753377546,166.19184374809265
1582963836,-88.72797721080056,51.38879737604435,167.45417475700378
1582963837,-78.88814693351351,45.640177186713245,168.24015736579895
1582963837,-62.147516410396626,34.53916513572078,167.7375829219818
1582963837,-43.71963164263108,22.042901372541394,168.55210423469543
1582963838,-4.86846159096042,-2.3488605639562783,167.96679854393005
1582963839,3.1736008561059164,-7.8412124723897625,167.42217898368835
1582963839,3.7664090799051047,-8.193901854968434,171.05548739433289
1582963839,3.108361151293878,-7.872138729918225,172.69922852516174
1582963840,1.5096739088947153,-6.300592955724102,173.94235491752625
1582963840,0.1839113529137985,-4.818599510141098,174.9244248867035
1582963840,-0.514785791149432,-3.8085064307624723,175.34733176231384
1582963840,-0.9459411044865936,-3.2959930282509604,174.9433672428131
1582963841,-1.4460947111526419,-2.9270413544875673,175.30658602714539
1582963842,-1.0064485396559326,-4.838832933898615,179.27825808525085
1582963842,-2.319944977221241,0.24969665451952086,183.0430781841278
1582963843,-5.083611630556025,8.230065946410823,185.15071034431458
1582963843,-8.382386710834847,18.383622442572527,187.63317227363586
1582963843,-12.657959675961225,31.043332237100135,189.6028435230255
1582963843,-17.51251329627799,45.71109743235147,191.65259957313538
1582963844,-22.450375699167164,60.94530010587891,193.38564038276672
1582963844,-26.92177775774024,74.5291472474862,194.56011414527893
1582963844,-34.170221901161995,96.694156686248,193.9557707309723
1582963844,-37.105212765298994,106.67316358538763,192.95677304267883
1582963844,-39.45537233131846,114.53311715340472,192.32246041297913
1582963845,-46.24768892513844,133.48002992113655,193.12304615974426
1582963846,-52.04142929491302,138.02715535054588,195.31696200370789
1582963846,-60.317536687351,143.55152349547828,197.43954300880432
1582963846,-70.92122780798924,149.93785897669432,198.88816237449646
1582963846,-83.75463910824136,156.86710862441944,200.01818299293518
1582963846,-98.09930418160124,164.8121547290363,201.11871123313904
1582963847,-127.76785686798041,180.716465397135,201.48173928260803
1582963847,-142.1656414519203,188.45747789358327,201.07550978660583
1582963847,-169.4377557901138,202.69873117961384,202.24207997322083
1582963848,-180.2215015582469,209.23663423695666,201.80468916893005
1582963848,-188.26586368234004,214.36955380082676,201.0965621471405
1582963848,-199.26991647204895,222.37459948182735,200.6152069568634
1582963848,-202.55377199626332,224.6412118154038,200.01663327217102
1582963848,-204.81059495359975,226.4957178862891,199.69849944114685
1582963849,-207.20149737259658,224.98504733515838,197.89121508598328
1582963849,-210.66972799549083,218.51543935347843,196.0090434551239
1582963850,-217.54219137066767,210.77553332381748,195.3810727596283
1582963850,-225.85772212676554,201.91833374009224,194.86290574073792
1582963850,-248.12453575491878,180.43861373936184,191.63215517997742
1582963850,-261.3928814312182,167.8945466355491,186.0195553302765
1582963851,-274.91819225676363,155.19416556426586,179.60877776145935
1582963851,-289.94488050503855,141.0347377611443,172.17188239097595
1582963851,-303.8049420358322,127.72183928392542,166.54239058494568
1582963851,-315.0652891177119,116.42305315898459,163.4267008304596
1582963851,-325.72544935798373,107.08418217729155,161.71796679496765
1582963851,-335.09202800763995,98.97340683492602,160.60842633247375
1582963852,-342.9376169409506,92.15858525014863,159.8458445072174
1582963852,-349.47307924403805,86.30540652742242,159.21273589134216
1582963852,-359.4628580138915,77.72875303875144,159.7047245502472
1582963853,-362.8310547103589,74.94734543684959,160.17396807670593
1582963853,-365.0416593208824,72.85693118023548,159.8527228832245
1582963854,-364.1683305661036,74.67080099965709,161.0639488697052
1582963854,-362.37747453627,76.3605320024408,160.6585657596588
1582963855,-359.9615520408154,79.14499806395294,159.86570477485657
1582963856,-360.6019071031787,78.5740672969322,159.16887879371643
1582963856,-361.24061922694904,78.15908913220035,158.48341345787048
1582963857,-362.01084226807376,77.3498053589894,157.89242148399353
1582963857,-359.61812672204,76.20206032256594,148.23310732841492
1582963858,-352.6198397166301,75.65349818273552,140.63949942588806
1582963858,-343.40337505546967,75.09114926140938,132.99757599830627
1582963858,-332.24233758415227,74.58254674658339,126.08229279518127
1582963858,-319.506696293568,73.93928462455769,119.62228178977966
1582963859,-304.12255272435914,73.22462421287521,112.88575887680054
1582963859,-288.43755137770086,72.31489885464867,106.43909335136414
1582963859,-271.12391852997337,71.6209144132491,99.54997062683105
1582963859,-253.65504025486794,71.07520365228004,92.95745849609375
1582963859,-235.9175298030347,70.30120923524444,86.49109959602356
1582963859,-218.74169031241064,69.50125237768803,81.32863402366638
1582963860,-203.7638530230339,69.11980878631516,79.27887797355652
1582963860,-191.00454967947138,68.52636865343163,78.96450519561768
1582963860,-171.634635362968,66.98061421701878,79.60163116455078
1582963861,-153.74905205185271,63.90581831311005,78.55849027633667
1582963861,-150.8673948168056,62.622073642885304,77.86718368530273
1582963861,-147.53967182864335,60.93296247189211,77.4325942993164
1582963862,-148.62358063182066,59.356105499081565,76.06731414794922
1582963863,-152.6767233847576,59.79040389461309,78.73930096626282
1582963863,-153.85359040854127,60.25880908589468,79.96691226959229
1582963863,-154.61563490696426,60.63731840557442,80.87097764015198
1582963863,-155.01043836299692,61.20308470297767,81.17567658424377
